Time_s,Ch_0,Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6
6.445081,-2.099794,,,,,,
6.445546,-2.000931,,,,,,
6.446012,-1.916335,,,,,,
6.446477,-1.748150,,,,,,
6.446943,-1.568551,,,,,,
6.447408,-1.224125,,,,,,
6.447874,-0.753475,,,,,,
6.448339,-0.155261,,,,,,
6.448805,0.572534,,,,,,
6.449270,1.205325,,,,,,
6.449736,1.693431,,,,,,
6.450201,2.314809,,,,,,
6.450667,2.908995,,,,,,
6.451132,3.298405,,,,,,
6.451598,3.664317,,,,,,
6.452063,3.664317,,,,,,
6.452529,4.085954,,,,,,
6.452994,4.108782,,,,,,
6.453460,3.993805,,,,,,
6.453925,3.822766,,,,,,
6.454391,3.609262,,,,,,
6.454857,3.316533,,,,,,
6.455322,3.102358,,,,,,
6.455788,2.830442,,,,,,
6.456253,2.444892,,,,,,
6.456719,2.092576,,,,,,
6.457184,1.731365,,,,,,
6.457650,1.290761,,,,,,
6.458115,0.899504,,,,,,
6.458581,0.558434,,,,,,
6.459046,0.373129,,,,,,
6.459512,0.306325,,,,,,
6.459977,0.395285,,,,,,
6.460443,0.640681,,,,,,
6.460908,0.825650,,,,,,
6.461374,0.944991,,,,,,
6.461839,1.152621,,,,,,
6.462305,1.374517,,,,,,
6.462770,1.482277,,,,,,
6.463236,1.626627,,,,,,
6.463701,1.759564,,,,,,
6.464167,1.848188,,,,,,
6.464632,1.890822,,,,,,
6.465098,1.879072,,,,,,
6.465563,1.882094,,,,,,
6.466029,1.891829,,,,,,
6.466494,1.912642,,,,,,
6.466960,2.020737,,,,,,
6.467425,2.168444,,,,,,
6.467891,2.258412,,,,,,
6.468356,2.392523,,,,,,
6.468822,2.512200,,,,,,
6.469288,2.586725,,,,,,
6.469753,2.692805,,,,,,
6.470219,2.781765,,,,,,
6.470684,2.966903,,,,,,
6.471150,3.233280,,,,,,
6.471615,3.548165,,,,,,
6.472081,3.944289,,,,,,
6.472546,4.287037,,,,,,
6.473012,4.477379,,,,,,
6.473477,4.662013,,,,,,
6.473943,4.848661,,,,,,
6.474408,4.839261,,,,,,
6.474874,4.839261,,,,,,
6.475339,4.580774,,,,,,
6.475805,4.244404,,,,,,
6.476270,3.821424,,,,,,
6.476736,3.225727,,,,,,
6.477201,2.575982,,,,,,
6.477667,1.895186,,,,,,
6.478132,1.150607,,,,,,
6.478598,0.444297,,,,,,
6.479063,-0.179431,,,,,,
6.479529,-0.897322,,,,,,
6.479994,-1.553948,,,,,,
6.480460,-2.177340,,,,,,
6.480925,-2.760113,,,,,,
6.481391,-3.216159,,,,,,
6.481856,-3.618662,,,,,,
6.482322,-3.845594,,,,,,
6.482788,-3.841230,,,,,,
6.483253,-3.841230,,,,,,
6.483719,-3.330968,,,,,,
6.484184,-2.896071,,,,,,
6.484650,-2.541070,,,,,,
6.485115,-2.142260,,,,,,
6.485581,-1.653315,,,,,,
6.486046,-1.303349,,,,,,
6.486512,-0.970001,,,,,,
6.486977,-0.626749,,,,,,
6.487443,-0.379507,,,,,,
6.487908,-0.205783,,,,,,
6.488374,-0.195209,,,,,,
6.488839,-0.217700,,,,,,
6.489305,-0.289372,,,,,,
6.489770,-0.443961,,,,,,
6.490236,-0.573541,,,,,,
6.490701,-0.690364,,,,,,
6.491167,-0.931395,,,,,,
6.491632,-1.193912,,,,,,
6.492098,-1.445518,,,,,,
6.492563,-1.861280,,,,,,
6.493029,-2.201678,,,,,,
6.493494,-2.515892,,,,,,
6.493960,-2.787137,,,,,,
6.494425,-2.897246,,,,,,
6.494891,-2.858137,,,,,,
6.495356,-2.661585,,,,,,
6.495822,-2.357107,,,,,,
6.496288,-2.183551,,,,,,
6.496753,-2.000427,,,,,,
6.497219,-1.704845,,,,,,
6.497684,-1.544045,,,,,,
6.498150,-1.432425,,,,,,
6.498615,-1.318791,,,,,,
6.499081,-1.325841,,,,,,
6.499546,-1.413626,,,,,,
6.500012,-1.624277,,,,,,
6.500477,-1.913313,,,,,,
6.500943,-2.172808,,,,,,
6.501408,-2.468223,,,,,,
6.501874,-2.771023,,,,,,
6.502339,-2.966567,,,,,,
6.502805,-3.208606,,,,,,
6.503270,-3.486061,,,,,,
6.503736,-3.687816,,,,,,
6.504201,-3.948653,,,,,,
6.504667,-4.182132,,,,,,
6.505132,-4.371969,,,,,,
6.505598,-4.472511,,,,,,
6.506063,-4.472511,,,,,,
6.506529,-4.085283,,,,,,
6.506994,-3.675227,,,,,,
6.507460,-3.138781,,,,,,
6.507925,-2.691127,,,,,,
6.508391,-2.308263,,,,,,
6.508856,-1.787427,,,,,,
6.509322,-1.342290,,,,,,
6.509787,-0.990814,,,,,,
6.510253,-0.598047,,,,,,
6.510719,-0.275776,,,,,,
6.511184,-0.060929,,,,,,
6.511650,0.066300,,,,,,
6.512115,0.068986,,,,,,
6.512581,0.064622,,,,,,
6.513046,0.048508,,,,,,
6.513512,-0.003189,,,,,,
6.513977,0.019806,,,,,,
6.514443,0.019806,,,,,,
6.514908,-0.135454,,,,,,
6.515374,-0.175067,,,,,,
6.515839,-0.266041,,,,,,
6.516305,-0.431205,,,,,,
6.516770,-0.549035,,,,,,
6.517236,-0.620874,,,,,,
6.517701,-0.532921,,,,,,
6.518167,-0.317067,,,,,,
6.518632,0.033066,,,,,,
6.519098,0.495323,,,,,,
6.519563,0.927031,,,,,,
6.520029,1.235706,,,,,,
6.520494,1.655497,,,,,,
6.520960,2.034836,,,,,,
6.521425,2.271839,,,,,,
6.521891,2.561547,,,,,,
6.522356,2.761959,,,,,,
6.522822,2.867369,,,,,,
6.523287,2.942565,,,,,,
6.523753,2.892210,,,,,,
6.524219,2.780591,,,,,,
6.524684,2.703548,,,,,,
6.525150,2.608881,,,,,,
6.525615,2.584039,,,,,,
6.526081,2.569604,,,,,,
6.526546,2.511528,,,,,,
6.527012,2.468559,,,,,,
6.527477,2.425589,,,,,,
6.527943,2.322866,,,,,,
6.528408,2.258412,,,,,,
6.528874,2.205371,,,,,,
6.529339,2.295338,,,,,,
6.529805,2.520928,,,,,,
6.530270,2.839673,,,,,,
6.530736,3.276249,,,,,,
6.531201,3.689830,,,,,,
6.531667,3.958389,,,,,,
6.532132,4.246418,,,,,,
6.532598,4.538476,,,,,,
6.533063,4.682826,,,,,,
6.533529,4.796292,,,,,,
6.533994,4.843961,,,,,,
6.534460,4.777157,,,,,,
6.534925,4.618708,,,,,,
6.535391,4.318257,,,,,,
6.535856,3.971145,,,,,,
6.536322,3.612619,,,,,,
6.536787,3.184939,,,,,,
6.537253,3.184939,,,,,,
6.537719,2.453788,,,,,,
6.538184,2.021744,,,,,,
6.538650,1.611688,,,,,,
6.539115,1.229831,,,,,,
6.539581,0.795438,,,,,,
6.540046,0.383200,,,,,,
6.540512,0.006546,,,,,,
6.540977,-0.232471,,,,,,
6.541443,-0.315724,,,,,,
6.541908,-0.279469,,,,,,
6.542374,-0.096849,,,,,,
6.542839,0.120516,,,,,,
6.543305,0.211658,,,,,,
6.543770,0.335363,,,,,,
6.544236,0.533593,,,,,,
6.544701,0.584283,,,,,,
6.545167,0.599893,,,,,,
6.545632,0.614832,,,,,,
6.546098,0.499016,,,,,,
6.546563,0.301961,,,,,,
6.547029,-0.004868,,,,,,
6.547494,-0.280140,,,,,,
6.547960,-0.548699,,,,,,
6.548425,-0.915618,,,,,,
6.548891,-1.205661,,,,,,
6.549356,-1.382238,,,,,,
6.549822,-1.681010,,,,,,
6.550287,-1.969039,,,,,,
6.550753,-2.210407,,,,,,
6.551218,-2.507164,,,,,,
6.551684,-2.818357,,,,,,
6.552150,-3.061402,,,,,,
6.552615,-3.181079,,,,,,
6.553081,-3.131899,,,,,,
6.553546,-2.943572,,,,,,
6.554012,-2.610056,,,,,,
6.554477,-2.193790,,,,,,
6.554943,-1.893507,,,,,,
6.555408,-1.615549,,,,,,
6.555874,-1.254505,,,,,,
6.556339,-1.010620,,,,,,
6.556805,-0.821118,,,,,,
6.557270,-0.637324,,,,,,
6.557736,-0.601068,,,,,,
6.558201,-0.609461,,,,,,
6.558667,-0.750454,,,,,,
6.559132,-0.977722,,,,,,
6.559598,-1.217075,,,,,,
6.560063,-1.495369,,,,,,
6.560529,-1.758221,,,,,,
6.560994,-1.905592,,,,,,
6.561460,-2.126146,,,,,,
6.561925,-2.388159,,,,,,
6.562391,-2.568765,,,,,,
6.562856,-2.816007,,,,,,
6.563322,-3.100679,,,,,,
6.563787,-3.366049,,,,,,
6.564253,-3.509056,,,,,,
6.564718,-3.475990,,,,,,
6.565184,-3.313344,,,,,,
6.565650,-3.013062,,,,,,
6.566115,-2.618784,,,,,,
6.566581,-2.347707,,,,,,
6.567046,-2.139071,,,,,,
6.567512,-1.814282,,,,,,
6.567977,-1.577279,,,,,,
6.568443,-1.577279,,,,,,
6.568908,-1.290089,,,,,,
6.569374,-1.246281,,,,,,
6.569839,-1.318456,,,,,,
6.570305,-1.453742,,,,,,
6.570770,-1.680339,,,,,,
6.571236,-1.921370,,,,,,
6.571701,-2.192950,,,,,,
6.572167,-2.437339,,,,,,
6.572632,-2.553826,,,,,,
6.573098,-2.690120,,,,,,
6.573563,-2.868376,,,,,,
6.574029,-2.949615,,,,,,
6.574494,-3.046296,,,,,,
6.574960,-3.137606,,,,,,
6.575425,-3.205753,,,,,,
6.575891,-3.195514,,,,,,
6.576356,-2.972442,,,,,,
6.576822,-2.597635,,,,,,
6.577287,-2.057664,,,,,,
6.577753,-1.372503,,,,,,
6.578218,-0.722591,,,,,,
6.578684,-0.134783,,,,,,
6.579150,0.543496,,,,,,
6.579615,1.189380,,,,,,
6.580081,1.778195,,,,,,
6.580546,2.284596,,,,,,
6.581012,2.669810,,,,,,
6.581477,2.970092,,,,,,
6.581943,3.187625,,,,,,
6.582408,3.275578,,,,,,
6.582874,3.338354,,,,,,
6.583339,3.310826,,,,,,
6.583805,3.237980,,,,,,
6.584270,3.237308,,,,,,
6.584736,3.186282,,,,,,
6.585201,3.008362,,,,,,
6.585667,2.864683,,,,,,
6.586132,2.709590,,,,,,
6.586598,2.461509,,,,,,
6.587063,2.220813,,,,,,
6.587529,1.986831,,,,,,
6.587994,1.922713,,,,,,
6.588460,1.980453,,,,,,
6.588925,2.134203,,,,,,
6.589391,2.390005,,,,,,
6.589856,2.604517,,,,,,
6.590322,2.656886,,,,,,
6.590787,2.796872,,,,,,
6.591253,2.796872,,,,,,
6.591718,2.924773,,,,,,
6.592184,2.921416,,,,,,
6.592649,2.861997,,,,,,
6.593115,2.698848,,,,,,
6.593581,2.424247,,,,,,
6.594046,2.052964,,,,,,
6.594512,1.700481,,,,,,
6.594977,1.365454,,,,,,
6.595443,0.990646,,,,,,
6.595908,0.742061,,,,,,
6.596374,0.540810,,,,,,
6.596839,0.272419,,,,,,
6.597305,0.078050,,,,,,
6.597770,-0.065461,,,,,,
6.598236,-0.263523,,,,,,
6.598701,-0.415091,,,,,,
6.599167,-0.530571,,,,,,
6.599632,-0.530571,,,,,,
6.600098,-0.244556,,,,,,
6.600563,0.108934,,,,,,
6.601029,0.609461,,,,,,
6.601494,1.117372,,,,,,
6.601960,1.479927,,,,,,
6.602425,1.889143,,,,,,
6.602891,2.330922,,,,,,
6.603356,2.600824,,,,,,
6.603822,2.857969,,,,,,
6.604287,3.070802,,,,,,
6.604753,3.158755,,,,,,
6.605218,3.164797,,,,,,
6.605684,3.031861,,,,,,
6.606149,2.826917,,,,,,
6.606615,2.615595,,,,,,
6.607081,2.327901,,,,,,
6.607546,2.081834,,,,,,
6.608012,1.895018,,,,,,
6.608477,1.601785,,,,,,
6.608943,1.322148,,,,,,
6.609408,1.069032,,,,,,
6.609874,0.740215,,,,,,
6.610339,0.421469,,,,,,
6.610805,0.083085,,,,,,
6.611270,-0.144854,,,,,,
6.611736,-0.189837,,,,,,
6.612201,-0.122362,,,,,,
6.612667,0.060090,,,,,,
6.613132,0.279805,,,,,,
6.613598,0.382864,,,,,,
6.614063,0.473671,,,,,,
6.614529,0.635477,,,,,,
6.614994,0.637995,,,,,,
6.615460,0.583948,,,,,,
6.615925,0.546685,,,,,,
6.616391,0.398978,,,,,,
6.616856,0.169024,,,,,,
6.617322,-0.141161,,,,,,
6.617787,-0.493141,,,,,,
6.618253,-0.840085,,,,,,
6.618718,-1.237049,,,,,,
6.619184,-1.616892,,,,,,
6.619649,-1.844663,,,,,,
6.620115,-2.137896,,,,,,
6.620580,-2.445563,,,,,,
6.621046,-2.670817,,,,,,
6.621512,-2.949783,,,,,,
6.621977,-3.235966,,,,,,
6.622443,-3.235966,,,,,,
6.622908,-3.613123,,,,,,
6.623374,-3.484215,,,,,,
6.623839,-3.245869,,,,,,
6.624305,-2.860319,,,,,,
6.624770,-2.385641,,,,,,
6.625236,-2.056825,,,,,,
6.625701,-1.778027,,,,,,
6.626167,-1.339605,,,,,,
6.626632,-1.022873,,,,,,
6.627098,-0.834043,,,,,,
6.627563,-0.608453,,,,,,
6.628029,-0.479713,,,,,,
6.628494,-0.444633,,,,,,
6.628960,-0.538293,,,,,,
6.629425,-0.701106,,,,,,
6.629891,-0.883055,,,,,,
6.630356,-1.100923,,,,,,
6.630822,-1.339605,,,,,,
6.631287,-1.464820,,,,,,
6.631753,-1.651133,,,,,,
6.632218,-1.901564,,,,,,
6.632684,-2.095598,,,,,,
6.633149,-2.353246,,,,,,
6.633615,-2.635904,,,,,,
6.634080,-2.873915,,,,,,
6.634546,-3.053178,,,,,,
6.635012,-3.020111,,,,,,
6.635477,-2.829770,,,,,,
6.635943,-2.513542,,,,,,
6.636408,-2.089220,,,,,,
6.636874,-1.798169,,,,,,
6.637339,-1.624781,,,,,,
6.637805,-1.343633,,,,,,
6.638270,-1.143221,,,,,,
6.638736,-1.079942,,,,,,
6.639201,-0.980407,,,,,,
6.639667,-0.981918,,,,,,
6.640132,-1.050904,,,,,,
6.640598,-1.196933,,,,,,
6.641063,-1.472541,,,,,,
6.641529,-1.737072,,,,,,
6.641994,-2.020401,,,,,,
6.642460,-2.328908,,,,,,
6.642925,-2.514214,,,,,,
6.643391,-2.654536,,,,,,
6.643856,-2.846555,,,,,,
6.644322,-2.944579,,,,,,
6.644787,-3.031525,,,,,,
6.645253,-3.110750,,,,,,
6.645718,-3.126864,,,,,,
6.646184,-3.083055,,,,,,
6.646649,-2.812818,,,,,,
6.647115,-2.380774,,,,,,
6.647580,-1.807568,,,,,,
6.648046,-1.076081,,,,,,
6.648512,-0.403677,,,,,,
6.648977,0.122698,,,,,,
6.649443,0.754482,,,,,,
6.649908,1.356893,,,,,,
6.650374,1.794141,,,,,,
6.650839,2.218128,,,,,,
6.651305,2.569604,,,,,,
6.651770,2.804257,,,,,,
6.652236,2.950958,,,,,,
6.652701,2.934844,,,,,,
6.653167,2.879957,,,,,,
6.653632,2.879957,,,,,,
6.654098,2.632044,,,,,,
6.654563,2.517571,,,,,,
6.655029,2.428275,,,,,,
6.655494,2.244312,,,,,,
6.655960,2.090562,,,,,,
6.656425,1.937819,,,,,,
6.656891,1.738079,,,,,,
6.657356,1.608499,,,,,,
6.657822,1.416815,,,,,,
6.658287,1.363272,,,,,,
6.658753,1.449378,,,,,,
6.659218,1.651469,,,,,,
6.659684,2.003281,,,,,,
6.660149,2.339986,,,,,,
6.660615,2.502129,,,,,,
6.661080,2.754574,,,,,,
6.661546,3.033539,,,,,,
6.662011,3.159091,,,,,,
6.662477,3.266178,,,,,,
6.662943,3.377630,,,,,,
6.663408,3.383337,,,,,,
6.663874,3.324590,,,,,,
6.664339,3.145663,,,,,,
6.664805,2.932158,,,,,,
6.665270,2.738460,,,,,,
6.665736,2.492729,,,,,,
6.666201,2.296010,,,,,,
6.666667,2.161059,,,,,,
6.667132,1.962829,,,,,,
6.667598,1.794644,,,,,,
6.668063,1.654154,,,,,,
6.668529,1.443000,,,,,,
6.668994,1.274815,,,,,,
6.669460,1.111666,,,,,,
6.669925,1.114015,,,,,,
6.670391,1.299489,,,,,,
6.670856,1.585336,,,,,,
6.671322,1.971389,,,,,,
6.671787,2.376577,,,,,,
6.672253,2.604181,,,,,,
6.672718,2.825406,,,,,,
6.673184,3.120150,,,,,,
6.673649,3.269200,,,,,,
6.674115,3.353460,,,,,,
6.674580,3.414557,,,,,,
6.675046,3.366217,,,,,,
6.675511,3.247715,,,,,,
6.675977,2.987549,,,,,,
6.676443,2.987549,,,,,,
6.676908,2.273182,,,,,,
6.677374,1.860273,,,,,,
6.677839,1.465492,,,,,,
6.678305,1.145571,,,,,,
6.678770,0.777646,,,,,,
6.679236,0.417105,,,,,,
6.679701,0.100542,,,,,,
6.680167,-0.269230,,,,,,
6.680632,-0.611139,,,,,,
6.681098,-0.909911,,,,,,
6.681563,-1.107469,,,,,,
6.682029,-1.164202,,,,,,
6.682494,-1.110994,,,,,,
6.682960,-0.882383,,,,,,
6.683425,-0.567498,,,,,,
6.683891,-0.392264,,,,,,
6.684356,-0.269734,,,,,,
6.684822,-0.269734,,,,,,
6.685287,0.111284,,,,,,
6.685753,0.184466,,,,,,
6.686218,0.260334,,,,,,
6.686684,0.227100,,,,,,
6.687149,0.128740,,,,,,
6.687615,-0.133440,,,,,,
6.688080,-0.514626,,,,,,
6.688546,-0.860563,,,,,,
6.689011,-1.243091,,,,,,
6.689477,-1.601114,,,,,,
6.689943,-1.831571,,,,,,
6.690408,-2.119768,,,,,,
6.690874,-2.440024,,,,,,
6.691339,-2.703212,,,,,,
6.691805,-3.021286,,,,,,
6.692270,-3.384009,,,,,,
6.692736,-3.712154,,,,,,
6.693201,-3.962081,,,,,,
6.693667,-4.033082,,,,,,
6.694132,-3.963760,,,,,,
6.694598,-3.732799,,,,,,
6.695063,-3.368566,,,,,,
6.695529,-3.120485,,,,,,
6.695994,-2.963714,,,,,,
6.696460,-2.691295,,,,,,
6.696925,-2.499443,,,,,,
6.697391,-2.411154,,,,,,
6.697856,-2.323537,,,,,,
6.698322,-2.357610,,,,,,
6.698787,-2.452613,,,,,,
6.699253,-2.657725,,,,,,
6.699718,-2.972610,,,,,,
6.700184,-3.279942,,,,,,
6.700649,-3.583078,,,,,,
6.701115,-3.898802,,,,,,
6.701580,-4.055238,,,,,,
6.702046,-4.195560,,,,,,
6.702511,-4.338735,,,,,,
6.702977,-4.368109,,,,,,
6.703442,-4.392615,,,,,,
6.703908,-4.434241,,,,,,
6.704374,-4.438773,,,,,,
6.704839,-4.352499,,,,,,
6.705305,-4.028885,,,,,,
6.705770,-3.546487,,,,,,
6.706236,-2.941894,,,,,,
6.706701,-2.150988,,,,,,
6.707167,-1.409766,,,,,,
6.707632,-1.409766,,,,,,
6.708098,-0.115648,,,,,,
6.708563,0.527382,,,,,,
6.709029,0.994675,,,,,,
6.709494,1.435950,,,,,,
6.709960,1.761578,,,,,,
6.710425,1.975082,,,,,,
6.710891,2.075792,,,,,,
6.711356,2.010666,,,,,,
6.711822,1.885115,,,,,,
6.712287,1.719951,,,,,,
6.712753,1.494362,,,,,,
6.713218,1.363104,,,,,,
6.713684,1.220432,,,,,,
6.714149,0.958251,,,,,,
6.714615,0.763882,,,,,,
6.715080,0.550378,,,,,,
6.715546,0.262348,,,,,,
6.716011,0.012757,,,,,,
6.716477,-0.183124,,,,,,
6.716942,-0.170703,,,,,,
6.717408,0.078386,,,,,,
6.717874,0.366751,,,,,,
6.718339,0.732830,,,,,,
6.718805,1.097566,,,,,,
6.719270,1.304356,,,,,,
6.719736,1.603799,,,,,,
6.720201,1.914992,,,,,,
6.720667,2.088212,,,,,,
6.721132,2.265461,,,,,,
6.721598,2.420722,,,,,,
6.722063,2.472587,,,,,,
6.722529,2.479973,,,,,,
6.722994,2.357107,,,,,,
6.723460,2.177844,,,,,,
6.723925,2.018387,,,,,,
6.724391,1.827375,,,,,,
6.724856,1.721294,,,,,,
6.725322,1.680339,,,,,,
6.725787,1.510140,,,,,,
6.726253,1.386603,,,,,,
6.726718,1.311742,,,,,,
6.727184,1.168734,,,,,,
6.727649,1.045869,,,,,,
6.728115,0.949859,,,,,,
6.728580,1.025055,,,,,,
6.729046,1.279850,,,,,,
6.729511,1.635691,,,,,,
6.729977,2.093248,,,,,,
6.730442,2.575311,,,,,,
6.730908,2.869047,,,,,,
6.731374,3.171344,,,,,,
6.731839,3.495125,,,,,,
6.732305,3.641489,,,,,,
6.732770,3.719371,,,,,,
6.733236,3.771740,,,,,,
6.733701,3.665660,,,,,,
6.734167,3.506538,,,,,,
6.734632,3.194339,,,,,,
6.735098,2.795529,,,,,,
6.735563,2.411322,,,,,,
6.736029,1.961654,,,,,,
6.736494,1.556130,,,,,,
6.736960,1.252659,,,,,,
6.737425,0.858549,,,,,,
6.737891,0.457557,,,,,,
6.738356,0.130755,,,,,,
6.738822,0.130755,,,,,,
6.739287,-0.644709,,,,,,
6.739753,-1.014649,,,,,,
6.740218,-1.210697,,,,,,
6.740684,-1.179812,,,,,,
6.741149,-1.007263,,,,,,
6.741615,-0.712016,,,,,,
6.742080,-0.306325,,,,,,
6.742546,-0.058244,,,,,,
6.743011,0.157610,,,,,,
6.743477,0.475181,,,,,,
6.743942,0.634134,,,,,,
6.744408,0.736019,,,,,,
6.744873,0.837064,,,,,,
6.745339,0.800137,,,,,,
6.745805,0.709834,,,,,,
6.746270,0.498680,,,,,,
6.746736,0.166003,,,,,,
6.747201,-0.178759,,,,,,
6.747667,-0.557931,,,,,,
6.748132,-0.922667,,,,,,
6.748598,-1.164370,,,,,,
6.749063,-1.487312,,,,,,
6.749529,-1.841810,,,,,,
6.749994,-2.065721,,,,,,
6.750460,-2.350729,,,,,,
6.750925,-2.674510,,,,,,
6.751391,-2.952132,,,,,,
6.751856,-3.126528,,,,,,
6.752322,-3.080034,,,,,,
6.752787,-2.857298,,,,,,
6.753253,-2.475944,,,,,,
6.753718,-1.970214,,,,,,
6.754184,-1.570062,,,,,,
6.754649,-1.243763,,,,,,
6.755115,-0.785031,,,,,,
6.755580,-0.447318,,,,,,
6.756046,-0.213001,,,,,,
6.756511,0.025345,,,,,,
6.756977,0.151232,,,,,,
6.757442,0.175067,,,,,,
6.757908,0.083757,,,,,,
6.758373,-0.134112,,,,,,
6.758839,-0.366247,,,,,,
6.759305,-0.624903,,,,,,
6.759770,-0.899168,,,,,,
6.760236,-1.030091,,,,,,
6.760701,-1.233860,,,,,,
6.761167,-1.508125,,,,,,
6.761632,-1.508125,,,,,,
6.762098,-1.970047,,,,,,
6.762563,-2.256733,,,,,,
6.763029,-2.514717,,,,,,
6.763494,-2.681727,,,,,,
6.763960,-2.606027,,,,,,
6.764425,-2.369696,,,,,,
6.764891,-1.988510,,,,,,
6.765356,-1.475227,,,,,,
6.765822,-1.030259,,,,,,
6.766287,-0.707820,,,,,,
6.766753,-0.275608,,,,,,
6.767218,0.078721,,,,,,
6.767684,0.293568,,,,,,
6.768149,0.521508,,,,,,
6.768615,0.650416,,,,,,
6.769080,0.656458,,,,,,
6.769546,0.538964,,,,,,
6.770011,0.538964,,,,,,
6.770477,0.024002,,,,,,
6.770942,-0.268727,,,,,,
6.771408,-0.602075,,,,,,
6.771873,-0.782345,,,,,,
6.772339,-0.962280,,,,,,
6.772805,-1.222278,,,,,,
6.773270,-1.419501,,,,,,
6.773736,-1.589700,,,,,,
6.774201,-1.795483,,,,,,
6.774667,-1.931106,,,,,,
6.775132,-2.016709,,,,,,
6.775598,-1.915160,,,,,,
6.776063,-1.653819,,,,,,
6.776529,-1.267933,,,,,,
6.776994,-0.730144,,,,,,
6.777460,-0.241871,,,,,,
6.777925,0.109270,,,,,,
6.778391,0.573037,,,,,,
6.778856,1.010285,,,,,,
6.779322,1.286564,,,,,,
6.779787,1.562173,,,,,,
6.780253,1.783398,,,,,,
6.780718,1.883436,,,,,,
6.781184,1.876890,,,,,,
6.781649,1.729351,,,,,,
6.782115,1.553948,,,,,,
6.782580,1.394324,,,,,,
6.783046,1.198276,,,,,,
6.783511,1.084474,,,,,,
6.783977,1.022370,,,,,,
6.784442,0.852171,,,,,,
6.784908,0.728969,,,,,,
6.785373,0.616510,,,,,,
6.785839,0.443290,,,,,,
6.786304,0.283162,,,,,,
6.786770,0.133104,,,,,,
6.787236,0.159960,,,,,,
6.787701,0.371115,,,,,,
6.788167,0.660151,,,,,,
6.788632,1.090517,,,,,,
6.789098,1.514168,,,,,,
6.789563,1.789776,,,,,,
6.790029,2.116075,,,,,,
6.790494,2.471580,,,,,,
6.790960,2.666621,,,,,,
6.791425,2.851759,,,,,,
6.791891,3.033204,,,,,,
6.792356,3.106386,,,,,,
6.792822,3.106386,,,,,,
6.793287,3.006180,,,,,,
6.793753,2.819699,,,,,,
6.794218,2.618280,,,,,,
6.794684,2.338979,,,,,,
6.795149,2.114061,,,,,,
6.795615,1.956283,,,,,,
6.796080,1.693095,,,,,,
6.796546,1.451728,,,,,,
6.797011,1.221439,,,,,,
6.797477,0.945495,,,,,,
6.797942,0.672908,,,,,,
6.798408,0.419455,,,,,,
6.798873,0.312200,,,,,,
6.799339,0.368429,,,,,,
6.799804,0.553063,,,,,,
6.800270,0.865934,,,,,,
6.800736,1.226810,,,,,,
6.801201,1.226810,,,,,,
6.801667,1.640055,,,,,,
6.802132,1.927749,,,,,,
6.802598,2.048936,,,,,,
6.803063,2.119768,,,,,,
6.803529,2.213764,,,,,,
6.803994,2.173816,,,,,,
6.804460,2.070253,,,,,,
6.804925,1.811597,,,,,,
6.805391,1.503761,,,,,,
6.805856,1.204990,,,,,,
6.806322,0.861067,,,,,,
6.806787,0.542657,,,,,,
6.807253,0.332509,,,,,,
6.807718,0.041459,,,,,,
6.808184,-0.248585,,,,,,
6.808649,-0.456046,,,,,,
6.809115,-0.768917,,,,,,
6.809580,-1.081956,,,,,,
6.810046,-1.362097,,,,,,
6.810511,-1.526421,,,,,,
6.810977,-1.482444,,,,,,
6.811442,-1.284718,,,,,,
6.811908,-0.986786,,,,,,
6.812373,-0.563134,,,,,,
6.812839,-0.300282,,,,,,
6.813304,-0.112963,,,,,,
6.813770,0.178424,,,,,,
6.814236,0.334188,,,,,,
6.814701,0.435233,,,,,,
6.815167,0.448997,,,,,,
6.815632,0.261006,,,,,,
6.816098,-0.084764,,,,,,
6.816563,-0.439597,,,,,,
6.817029,-0.808026,,,,,,
6.817494,-1.314763,,,,,,
6.817960,-1.822004,,,,,,
6.818425,-2.242969,,,,,,
6.818891,-2.603677,,,,,,
6.819356,-2.965728,,,,,,
6.819822,-3.351781,,,,,,
6.820287,-3.712993,,,,,,
6.820753,-4.060609,,,,,,
6.821218,-4.437598,,,,,,
6.821684,-4.803845,,,,,,
6.822149,-5.035309,,,,,,
6.822615,-5.036316,,,,,,
6.823080,-4.871824,,,,,,
6.823546,-4.508598,,,,,,
6.824011,-4.508598,,,,,,
6.824477,-3.621683,,,,,,
6.824942,-3.331640,,,,,,
6.825408,-2.873915,,,,,,
6.825873,-2.513878,,,,,,
6.826339,-2.297856,,,,,,
6.826804,-2.058000,,,,,,
6.827270,-1.861448,,,,,,
6.827735,-1.753857,,,,,,
6.828201,-1.780209,,,,,,
6.828667,-1.980117,,,,,,
6.829132,-2.179858,,,,,,
6.829598,-2.399741,,,,,,
6.830063,-2.655207,,,,,,
6.830529,-2.763806,,,,,,
6.830994,-2.883818,,,,,,
6.831460,-3.070298,,,,,,
6.831925,-3.153887,,,,,,
6.832391,-3.244022,,,,,,
6.832856,-3.421103,,,,,,
6.833322,-3.561929,,,,,,
6.833787,-3.595834,,,,,,
6.834253,-3.371923,,,,,,
6.834718,-2.992081,,,,,,
6.835184,-2.472251,,,,,,
6.835649,-1.795315,,,,,,
6.836115,-1.160342,,,,,,
6.836580,-0.712520,,,,,,
6.837046,-0.159625,,,,,,
6.837511,0.348959,,,,,,
6.837977,0.679622,,,,,,
6.838442,0.986114,,,,,,
